CODGEO;DEP;LIBGEO;Zonage ABC en vigueur depuis le 26 juin 2026
17092;17;Chartuzac;C
17093;17;Le Château-d'Oléron;B1
17094;17;Châtelaillon-Plage;A
17095;17;Chatenet;C
17096;17;Chaunac;C
17097;17;Le Chay;B2
17098;17;Chenac-Saint-Seurin-d'Uzet;B2
17099;17;Chepniers;C
17100;17;Chérac;C
17101;17;Cherbonnières;C
17102;17;Chermignac;C
17104;17;Chevanceaux;C
17105;17;Chives;C
17106;17;Cierzac;C
17107;17;Ciré-d'Aunis;C
17108;17;Clam;C
17109;17;Clavette;C
17110;17;Clérac;C
17111;17;Clion;C
17112;17;La Clisse;C
17113;17;La Clotte;C
17114;17;Coivert;C
17115;17;Colombiers;C
17116;17;Consac;C
17117;17;Contré;C
17118;17;Corignac;C
17119;17;Corme-Écluse;C
17120;17;Corme-Royal;C
17121;17;La Couarde-sur-Mer;A
17122;17;Coulonges;C
17124;17;Courant;C
17125;17;Courcelles;C
17126;17;Courcerac;C
17127;17;Courçon;C
17128;17;Courcoury;C
17129;17;Courpignac;C
17130;17;Coux;C
17131;17;Cozes;B2
17132;17;Cram-Chaban;C
17133;17;Cravans;C
17134;17;Crazannes;C
17135;17;Cressé;C
17136;17;Croix-Chapeau;C
17137;17;La Croix-Comtesse;C
17138;17;Dampierre-sur-Boutonne;C
17139;17;Dœuil-sur-le-Mignon;C
17140;17;Dolus-d'Oléron;B1
17141;17;Dompierre-sur-Charente;C
17142;17;Dompierre-sur-Mer;B1
17143;17;Le Douhet;C
17145;17;Échebrune;C
17146;17;Échillais;B2
17147;17;Écoyeux;C
17148;17;Écurat;C
17149;17;Les Éduts;C
17150;17;Les Églises-d'Argenteuil;C
17151;17;L'Éguille;B2
17152;17;Épargnes;B2
17153;17;Esnandes;B2
17154;17;Les Essards;C
17155;17;Étaules;B2
17156;17;Expiremont;C
17157;17;Fenioux;C
17158;17;Ferrières;C
17159;17;Fléac-sur-Seugne;C
17160;17;Floirac;B2
17161;17;La Flotte;A
17162;17;Fontaine-Chalendray;C
17163;17;Fontaines-d'Ozillac;C
17164;17;Fontcouverte;B2
17165;17;Fontenet;C
17166;17;Forges;C
17167;17;Le Fouilloux;C
17168;17;Fouras;B1
17171;17;Geay;C
17172;17;Gémozac;C
17173;17;La Genétouze;C
17174;17;Genouillé;C
17175;17;Germignac;C
17176;17;Gibourne;C
17177;17;Le Gicq;C
17178;17;Givrezac;C
17179;17;Les Gonds;B2
17180;17;Gourvillette;C
17181;17;Grandjean;C
17182;17;La Grève-sur-Mignon;C
17183;17;Grézac;B2
17184;17;La Gripperie-Saint-Symphorien;C
17185;17;Le Gua;C
17186;17;Le Gué-d'Alleré;C
17187;17;Guitinières;C
17188;17;Haimps;C
17190;17;L'Houmeau;B1
17191;17;La Jard;C
17192;17;Jarnac-Champagne;C
17193;17;La Jarne;B2
17194;17;La Jarrie;B1
17195;17;La Jarrie-Audouin;C
17196;17;Jazennes;C
17197;17;Jonzac;C
17198;17;Juicq;C
17199;17;Jussas;C
17200;17;Lagord;A
17201;17;La Laigne;C
17202;17;Landes;C
17203;17;Landrais;C
17204;17;Léoville;C
17205;17;Loire-les-Marais;C
17206;17;Loiré-sur-Nie;C
17207;17;Loix;A
17208;17;Longèves;C
17209;17;Lonzac;C
17210;17;Lorignac;C
17211;17;Loulay;C
17212;17;Louzignac;C
17213;17;Lozay;C
17214;17;Luchat;C
17215;17;Lussac;C
17216;17;Lussant;C
17217;17;Macqueville;C
17218;17;Marans;C
17219;17;Marennes-Hiers-Brouage;C
17220;17;Marignac;C
17221;17;Marsais;C
17222;17;Marsilly;B1
17223;17;Massac;C
17224;17;Matha;C
17225;17;Les Mathes;B1
17226;17;Mazeray;C
17227;17;Mazerolles;C
17228;17;Médis;B2
17229;17;Mérignac;C
17230;17;Meschers-sur-Gironde;B2
17231;17;Messac;C
17232;17;Meursac;C
17233;17;Meux;C
17234;17;Migré;C
17235;17;Migron;C
17236;17;Mirambeau;C
17237;17;Moëze;C
17239;17;Mons;C
17240;17;Montendre;C
17241;17;Montguyon;C
17242;17;Montils;C
17243;17;Montlieu-la-Garde;C
17244;17;Montpellier-de-Médillan;C
17245;17;Montroy;C
17246;17;Moragne;C
17247;17;Mornac-sur-Seudre;B2
17248;17;Mortagne-sur-Gironde;B2
17249;17;Mortiers;C
17250;17;Mosnac;C
17252;17;Le Mung;C
17253;17;Muron;C
17254;17;Nachamps;C
17255;17;Nancras;C
17256;17;Nantillé;C
17257;17;Néré;C
17258;17;Neuillac;C
17259;17;Neulles;C
17260;17;Neuvicq;C
17261;17;Neuvicq-le-Château;C
17262;17;Nieul-lès-Saintes;C
17263;17;Nieul-le-Virouil;C
17264;17;Nieul-sur-Mer;B1
17265;17;Nieulle-sur-Seudre;C
17266;17;Les Nouillers;C
17267;17;Nuaillé-d'Aunis;C
17268;17;Rives-de-Boutonne;C
17269;17;Orignolles;C
17270;17;Ozillac;C
17271;17;Paillé;C
17273;17;Pérignac;C
17274;17;Périgny;B1
17275;17;Pessines;C
17276;17;Le Pin;C
17277;17;Essouvert;C
17278;17;Pisany;C
17279;17;Plassac;C
17280;17;Plassay;C
17281;17;Polignac;C
17282;17;Pommiers-Moulons;C
17283;17;Pons;C
17284;17;Pont-l'Abbé-d'Arnoult;C
17285;17;Port-d'Envaux;C
17286;17;Les Portes-en-Ré;A
17287;17;Pouillac;C
17288;17;Poursay-Garnaud;C
17289;17;Préguillac;C
17290;17;Prignac;C
17291;17;Puilboreau;B1
17292;17;Puy-du-Lac;C
17293;17;Puyravault;C
17294;17;Puyrolland;C
17295;17;Réaux sur Trèfle;C
17296;17;Rétaud;C
17297;17;Rivedoux-Plage;A
17298;17;Rioux;C
17299;17;Rochefort;B1
17300;17;La Rochelle;A
17301;17;Romazières;C
17302;17;Romegoux;C
17303;17;La Ronde;C
17304;17;Rouffiac;C
17305;17;Rouffignac;C
17306;17;Royan;B1
17307;17;Sablonceaux;C
17308;17;Saint-Agnant;C
17309;17;Saint-Aigulin;C
17310;17;Saint-André-de-Lidon;C
17311;17;Saint-Augustin;B2
17312;17;Saint-Bonnet-sur-Gironde;C
17313;17;Saint-Bris-des-Bois;C
17314;17;Saint-Césaire;C
17315;17;Saint-Christophe;C
17316;17;Saint-Ciers-Champagne;C
17317;17;Saint-Ciers-du-Taillon;C
17318;17;Saint-Clément-des-Baleines;A
17319;17;Sainte-Colombe;C
17320;17;Saint-Coutant-le-Grand;C
17321;17;Saint-Crépin;C
17322;17;Saint-Cyr-du-Doret;C
17323;17;Saint-Denis-d'Oléron;B1
17324;17;Saint-Dizant-du-Bois;C
17325;17;Saint-Dizant-du-Gua;C
17326;17;Saint-Eugène;C
17327;17;Saint-Félix;C
17328;17;Saint-Fort-sur-Gironde;C
17329;17;Saint-Froult;C
17330;17;Sainte-Gemme;C
17331;17;Saint-Genis-de-Saintonge;C
17332;17;Saint-Georges-Antignac;C
17333;17;Saint-Georges-de-Didonne;B1
17335;17;Saint-Georges-des-Agoûts;C
17336;17;Saint-Georges-des-Coteaux;C
17337;17;Saint-Georges-d'Oléron;B1
17338;17;Saint-Georges-du-Bois;C
17339;17;Saint-Germain-de-Lusignan;C
17340;17;Saint-Pierre-La-Noue;C
17341;17;Saint-Germain-de-Vibrac;C
17342;17;Saint-Germain-du-Seudre;C
17343;17;Saint-Grégoire-d'Ardennes;C
17344;17;Saint-Hilaire-de-Villefranche;C
17345;17;Saint-Hilaire-du-Bois;C
17346;17;Saint-Hippolyte;C
17347;17;Saint-Jean-d'Angély;C
17348;17;Saint-Jean-d'Angle;C
17349;17;Saint-Jean-de-Liversay;C
17350;17;Saint-Julien-de-l'Escap;C
17351;17;Saint-Just-Luzac;C
17353;17;Saint-Laurent-de-la-Prée;B2
17354;17;Saint-Léger;C
17355;17;Sainte-Lheurine;C
17356;17;Saint-Loup;C
17357;17;Saint-Maigrin;C
17358;17;Saint-Mandé-sur-Brédoire;C
17359;17;Saint-Mard;C
17360;17;Sainte-Marie-de-Ré;A
17361;17;Saint-Martial;C
17362;17;Saint-Martial-de-Mirambeau;C
17363;17;Saint-Martial-de-Vitaterne;C
17364;17;Saint-Martial-sur-Né;C
17365;17;Saint-Martin-d'Ary;C
17366;17;Saint-Martin-de-Coux;C
17367;17;Saint-Martin-de-Juillers;C
17369;17;Saint-Martin-de-Ré;A
17372;17;Saint-Médard;C
17373;17;Saint-Médard-d'Aunis;C
17374;17;Sainte-Même;C
17375;17;Saint-Nazaire-sur-Charente;C
17376;17;Saint-Ouen-d'Aunis;C
17377;17;Saint-Ouen-la-Thène;C
17378;17;Saint-Palais-de-Négrignac;C
17379;17;Saint-Palais-de-Phiolin;C
17380;17;Saint-Palais-sur-Mer;B1
17381;17;Saint-Pardoult;C
17382;17;Saint-Pierre-d'Amilly;C
17383;17;Saint-Pierre-de-Juillers;C
17384;17;Saint-Pierre-de-l'Isle;C
17385;17;Saint-Pierre-d'Oléron;B1
17386;17;Saint-Pierre-du-Palais;C
17387;17;Saint-Porchaire;C
17388;17;Saint-Quantin-de-Rançanne;C
17389;17;Sainte-Radegonde;C
17390;17;Sainte-Ramée;C
17391;17;Saint-Rogatien;B2
17393;17;Saint-Romain-de-Benet;C
17394;17;Saint-Saturnin-du-Bois;C
17395;17;Saint-Sauvant;C
17396;17;Saint-Sauveur-d'Aunis;C
17397;17;Saint-Savinien;C
17398;17;Saint-Seurin-de-Palenne;C
17400;17;Saint-Sever-de-Saintonge;C
17401;17;Saint-Séverin-sur-Boutonne;C
17402;17;Saint-Sigismond-de-Clermont;C
17403;17;Saint-Simon-de-Bordes;C
17404;17;Saint-Simon-de-Pellouaille;C
17405;17;Saint-Sorlin-de-Conac;C
17406;17;Saint-Sornin;C
17407;17;Sainte-Soulle;B1
17408;17;Saint-Sulpice-d'Arnoult;C
17409;17;Saint-Sulpice-de-Royan;B2
17410;17;Saint-Thomas-de-Conac;C
17411;17;Saint-Trojan-les-Bains;B1
17412;17;Saint-Vaize;C
17413;17;Saint-Vivien;B2
17414;17;Saint-Xandre;B1
17415;17;Saintes;B2
17416;17;Saleignes;C
17417;17;Salignac-de-Mirambeau;C
17418;17;Salignac-sur-Charente;C
17420;17;Salles-sur-Mer;B1
17421;17;Saujon;B1
17422;17;Seigné;C
17423;17;Semillac;C
17424;17;Semoussac;C
17425;17;Semussac;B2
17426;17;Le Seure;C
17427;17;Siecq;C
17428;17;Sonnac;C
17429;17;Soubise;C
17430;17;Soubran;C
17431;17;Soulignonne;C
17432;17;Souméras;C
17433;17;Sousmoulins;C
17434;17;Surgères;C
17435;17;Taillant;C
17436;17;Taillebourg;C
17437;17;Talmont-sur-Gironde;B2
17438;17;Tanzac;C
17439;17;Taugon;C
17440;17;Ternant;C
17441;17;Tesson;C
17442;17;Thaims;C
17443;17;Thairé;C
17444;17;Thénac;C
17445;17;Thézac;C
17446;17;Thors;C
17447;17;Le Thou;C
17448;17;Tonnay-Boutonne;C
17449;17;Tonnay-Charente;B2
17450;17;Torxé;C
17451;17;Les Touches-de-Périgny;C
17452;17;La Tremblade;B1
17453;17;Trizay;C
17454;17;Tugéras-Saint-Maurice;C
17455;17;La Vallée;C
17457;17;La Devise;C
17458;17;Vanzac;C
17459;17;Varaize;C
17460;17;Varzay;C
17461;17;Vaux-sur-Mer;B1
17462;17;Vénérand;C
17463;17;Vergeroux;B2
17464;17;Vergné;C
17465;17;La Vergne;C
17466;17;Vérines;C
17467;17;Vervant;C
17468;17;Vibrac;C
17469;17;Villars-en-Pons;C
17470;17;Villars-les-Bois;C
17471;17;La Villedieu;C
17472;17;Villedoux;C
17473;17;Villemorin;C
17474;17;Villeneuve-la-Comtesse;C
17476;17;Villexavier;C
17477;17;Villiers-Couture;C
17478;17;Vinax;C
17479;17;Virollet;C
17480;17;Virson;C
17481;17;Voissay;C
17482;17;Vouhé;C
17483;17;Yves;B2
17484;17;Port-des-Barques;C
17485;17;Le Grand-Village-Plage;B1
17486;17;La Brée-les-Bains;B1
18001;18;Achères;C
18002;18;Ainay-le-Vieil;C
18003;18;Les Aix-d'Angillon;C
18004;18;Allogny;C
18005;18;Allouis;C
18006;18;Annoix;B2
18007;18;Apremont-sur-Allier;C
18008;18;Arçay;B2
18009;18;Arcomps;C
18010;18;Ardenais;C
18011;18;Argent-sur-Sauldre;C
18012;18;Argenvières;C
18013;18;Arpheuilles;C
18014;18;Assigny;C
18015;18;Aubigny-sur-Nère;C
18016;18;Aubinges;C
18017;18;Augy-sur-Aubois;C
18018;18;Avord;C
18019;18;Azy;C
18020;18;Bannay;C
18021;18;Bannegon;C
18022;18;Barlieu;C
18023;18;Baugy;C
18024;18;Beddes;C
18025;18;Beffes;C
18026;18;Belleville-sur-Loire;C
18027;18;Bengy-sur-Craon;C
18028;18;Berry-Bouy;B2
18029;18;Bessais-le-Fromental;C
18030;18;Blancafort;C
18031;18;Blet;C
18032;18;Boulleret;C
18033;18;Bourges;B2
18034;18;Bouzais;C
18035;18;Brécy;C
18036;18;Brinay;C
18037;18;Brinon-sur-Sauldre;C
18038;18;Bruère-Allichamps;C
18039;18;Bué;C
18040;18;Bussy;C
18041;18;La Celette;C
18042;18;La Celle;C
18043;18;La Celle-Condé;C
18044;18;Cerbois;C
18045;18;Chalivoy-Milon;C
18046;18;Chambon;C
18047;18;La Chapelle-d'Angillon;C
18048;18;La Chapelle-Hugon;C
18049;18;La Chapelle-Montlinard;C
18050;18;La Chapelle-Saint-Ursin;B2
18051;18;La Chapelotte;C
18052;18;Charenton-du-Cher;C
18053;18;Charentonnay;C
18054;18;Charly;C
18055;18;Chârost;C
18056;18;Chassy;C
18057;18;Châteaumeillant;C
18058;18;Châteauneuf-sur-Cher;C
18059;18;Le Châtelet;C
18060;18;Chaumont;C
18061;18;Chaumoux-Marcilly;C
18062;18;Le Chautay;C
18063;18;Chavannes;C
18064;18;Chéry;C
18065;18;Chezal-Benoît;C
18066;18;Civray;C
18067;18;Clémont;C
18068;18;Cogny;C
18069;18;Colombiers;C
18070;18;Concressault;C
18071;18;Contres;C
18072;18;Cornusse;C
18073;18;Corquoy;C
18074;18;Couargues;C
18075;18;Cours-les-Barres;C
18076;18;Coust;C
18077;18;Couy;C
18078;18;Crézançay-sur-Cher;C
18079;18;Crézancy-en-Sancerre;C
18080;18;Croisy;C
18081;18;Crosses;C
18082;18;Cuffy;C
18083;18;Culan;C
18084;18;Dampierre-en-Crot;C
18085;18;Dampierre-en-Graçay;C
18086;18;Drevant;C
18087;18;Dun-sur-Auron;C
18088;18;Ennordres;C
18089;18;Épineuil-le-Fleuriel;C
18090;18;Étréchy;C
18091;18;Farges-Allichamps;C
18092;18;Farges-en-Septaine;C
18093;18;Faverdines;C
18094;18;Feux;C
18095;18;Flavigny;C
18096;18;Foëcy;C
18097;18;Fussy;B2
18098;18;Gardefort;C
18099;18;Garigny;C
18100;18;Genouilly;C
18101;18;Germigny-l'Exempt;C
18102;18;Givardon;C
18103;18;Graçay;C
18104;18;Groises;C
18105;18;Gron;C
18106;18;Grossouvre;C
18107;18;La Groutte;C
18108;18;La Guerche-sur-l'Aubois;C
18109;18;Henrichemont;C
18110;18;Herry;C
18111;18;Humbligny;C
18112;18;Ids-Saint-Roch;C
18113;18;Ignol;C
18114;18;Ineuil;C
18115;18;Ivoy-le-Pré;C
18116;18;Jalognes;C
18117;18;Jars;C
18118;18;Jouet-sur-l'Aubois;C
18119;18;Jussy-Champagne;C
18120;18;Jussy-le-Chaudrier;C
18121;18;Lantan;C
18122;18;Lapan;C
18124;18;Lazenay;C
18125;18;Léré;C
18126;18;Levet;C
18127;18;Lignières;C
18128;18;Limeux;C
18129;18;Lissay-Lochy;C
18130;18;Loye-sur-Arnon;C
18132;18;Lugny-Champagne;C
18133;18;Lunery;C
18134;18;Lury-sur-Arnon;C
18135;18;Maisonnais;C
18136;18;Marçais;C
18137;18;Mareuil-sur-Arnon;C
18138;18;Marmagne;B2
18139;18;Marseilles-lès-Aubigny;C
18140;18;Massay;C
18141;18;Mehun-sur-Yèvre;C
18142;18;Meillant;C
18143;18;Menetou-Couture;C
18144;18;Menetou-Râtel;C
18145;18;Menetou-Salon;C
18146;18;Ménétréol-sous-Sancerre;C
18147;18;Ménétréol-sur-Sauldre;C
18148;18;Méreau;C
18149;18;Méry-ès-Bois;C
18150;18;Méry-sur-Cher;C
18151;18;Montigny;C
18152;18;Montlouis;C
18153;18;Morlac;C
18154;18;Mornay-Berry;C
18155;18;Mornay-sur-Allier;C
18156;18;Morogues;C
18157;18;Morthomiers;B2
18158;18;Moulins-sur-Yèvre;C
18159;18;Nançay;C
18160;18;Nérondes;C
18161;18;Neuilly-en-Dun;C
18162;18;Neuilly-en-Sancerre;C
18163;18;Neuvy-Deux-Clochers;C
18164;18;Neuvy-le-Barrois;C
18165;18;Neuvy-sur-Barangeon;C
18166;18;Nohant-en-Goût;C
18167;18;Nohant-en-Graçay;C
18168;18;Le Noyer;C
18169;18;Nozières;C
18170;18;Oizon;C
18171;18;Orcenais;C
18172;18;Orval;C
18173;18;Osmery;C
18174;18;Osmoy;C
18175;18;Ourouer-les-Bourdelins;C
18176;18;Parassy;C
18177;18;Parnay;C
18178;18;La Perche;C
18179;18;Pigny;C
18180;18;Plaimpied-Givaudins;B2
18181;18;Plou;C
18182;18;Poisieux;C
18183;18;Le Pondy;C
18184;18;Précy;C
18185;18;Presly;C
18186;18;Preuilly;C
18187;18;Préveranges;C
18188;18;Primelles;C
18189;18;Quantilly;C
18190;18;Quincy;C
18191;18;Raymond;C
18192;18;Reigny;C
18193;18;Rezay;C
18194;18;Rians;C
18195;18;Sagonne;C
18196;18;Saint-Aignan-des-Noyers;C
18197;18;Saint-Amand-Montrond;C
18198;18;Saint-Ambroix;C
18199;18;Saint-Baudel;C
18200;18;Saint-Bouize;C
18201;18;Saint-Caprais;C
18202;18;Saint-Céols;C
18203;18;Saint-Christophe-le-Chaudry;C
18204;18;Saint-Denis-de-Palin;C
18205;18;Saint-Doulchard;B2
18206;18;Saint-Éloy-de-Gy;C
18207;18;Saint-Florent-sur-Cher;C
18208;18;Sainte-Gemme-en-Sancerrois;C
18209;18;Saint-Georges-de-Poisieux;C
18210;18;Saint-Georges-sur-la-Prée;C
18211;18;Saint-Georges-sur-Moulon;C
18212;18;Saint-Germain-des-Bois;C
18213;18;Saint-Germain-du-Puy;B2
18214;18;Saint-Hilaire-de-Court;C
18215;18;Saint-Hilaire-de-Gondilly;C
18216;18;Saint-Hilaire-en-Lignières;C
18217;18;Saint-Jeanvrin;C
18218;18;Saint-Just;B2
18219;18;Saint-Laurent;C
18220;18;Saint-Léger-le-Petit;C
18221;18;Saint-Loup-des-Chaumes;C
18223;18;Saint-Martin-d'Auxigny;C
18224;18;Saint-Martin-des-Champs;C
18225;18;Saint-Maur;C
18226;18;Saint-Michel-de-Volangis;B2
18227;18;Sainte-Montaine;C
18228;18;Saint-Outrille;C
18229;18;Saint-Palais;C
18230;18;Saint-Pierre-les-Bois;C
18231;18;Saint-Pierre-les-Étieux;C
18232;18;Saint-Priest-la-Marche;C
18233;18;Saint-Satur;C
18234;18;Saint-Saturnin;C
18235;18;Sainte-Solange;C
18236;18;Saint-Symphorien;C
18237;18;Sainte-Thorette;C
18238;18;Saint-Vitte;C
18240;18;Sancergues;C
18241;18;Sancerre;C
18242;18;Sancoins;C
18243;18;Santranges;C
18244;18;Saugy;C
18245;18;Saulzais-le-Potier;C
18246;18;Savigny-en-Sancerre;C
18247;18;Savigny-en-Septaine;C
18248;18;Senneçay;C
18249;18;Sens-Beaujeu;C
18250;18;Serruelles;C
18251;18;Sévry;C
18252;18;Sidiailles;C
18253;18;Soulangis;C
18254;18;Soye-en-Septaine;C
18255;18;Le Subdray;B2
18256;18;Subligny;C
18257;18;Sury-près-Léré;C
18258;18;Sury-en-Vaux;C
18259;18;Sury-ès-Bois;C
18260;18;Tendron;C
18261;18;Thaumiers;C
18262;18;Thauvenay;C
18263;18;Thénioux;C
18264;18;Thou;C
18265;18;Torteron;C
18266;18;Touchay;C
18267;18;Trouy;B2
18268;18;Uzay-le-Venon;C
18269;18;Vailly-sur-Sauldre;C
18270;18;Vallenay;C
18271;18;Vasselay;C
18272;18;Veaugues;C
18273;18;Venesmes;C
18274;18;Verdigny;C
18275;18;Vereaux;C
18276;18;Vernais;C
18277;18;Verneuil;C
18278;18;Vesdun;C
18279;18;Vierzon;C
18280;18;Vignoux-sous-les-Aix;C
18281;18;Vignoux-sur-Barangeon;C
18282;18;Villabon;C
18283;18;Villecelin;C
18284;18;Villegenon;C
18285;18;Villeneuve-sur-Cher;C
18286;18;Villequiers;C
18287;18;Vinon;C
18288;18;Vorly;C
18289;18;Vornay;C
18290;18;Vouzeron;C
19001;19;Affieux;C
19002;19;Aix;C
19003;19;Albignac;C
19004;19;Albussac;C
19005;19;Allassac;C
19006;19;Alleyrat;C
19007;19;Altillac;C
19008;19;Ambrugeat;C
19009;19;Les Angles-sur-Corrèze;C
19010;19;Argentat-sur-Dordogne;C
19011;19;Arnac-Pompadour;C
19012;19;Astaillac;C
19013;19;Aubazines;C
19014;19;Auriac;C
19015;19;Ayen;C
19016;19;Bar;C
19017;19;Bassignac-le-Bas;C
19018;19;Bassignac-le-Haut;C
19019;19;Beaulieu-sur-Dordogne;C
19020;19;Beaumont;C
19021;19;Bellechassagne;C
19022;19;Benayes;C
19023;19;Beynat;C
19024;19;Beyssac;C
19025;19;Beyssenac;C
19026;19;Bilhac;C
19027;19;Bonnefond;C
19028;19;Bort-les-Orgues;C
19029;19;Branceilles;C
19030;19;Brignac-la-Plaine;C
19031;19;Brive-la-Gaillarde;B1
19033;19;Bugeat;C
19034;19;Camps-Saint-Mathurin-Léobazel;C
19035;19;Chabrignac;C
19036;19;Chamberet;C
19037;19;Chamboulive;C
19038;19;Chameyrat;C
19039;19;Champagnac-la-Noaille;C
19040;19;Champagnac-la-Prune;C
19041;19;Chanac-les-Mines;C
19042;19;Chanteix;C
19043;19;La Chapelle-aux-Brocs;C
19044;19;La Chapelle-aux-Saints;C
19045;19;La Chapelle-Saint-Géraud;C
19046;19;Chapelle-Spinasse;C
19047;19;Chartrier-Ferrière;C
19048;19;Le Chastang;C
19049;19;Chasteaux;C
19050;19;Chauffour-sur-Vell;C
19051;19;Chaumeil;C
19052;19;Chavanac;C
19053;19;Chaveroche;C
19054;19;Chenailler-Mascheix;C
19055;19;Chirac-Bellevue;C
19056;19;Clergoux;C
19057;19;Collonges-la-Rouge;C
19058;19;Combressol;C
19059;19;Concèze;C
19060;19;Condat-sur-Ganaveix;C
19061;19;Cornil;C
19062;19;Corrèze;C
19063;19;Cosnac;C
19064;19;Couffy-sur-Sarsonne;C
19065;19;Courteix;C
19066;19;Cublac;C
19067;19;Curemonte;C
19068;19;Dampniat;C
19069;19;Darazac;C
19070;19;Darnets;C
19071;19;Davignac;C
19072;19;Donzenac;C
19073;19;Égletons;C
19074;19;L'Église-aux-Bois;C
19075;19;Espagnac;C
19076;19;Espartignac;C
19077;19;Estivals;C
19078;19;Estivaux;C
19079;19;Eyburie;C
19080;19;Eygurande;C
19081;19;Eyrein;C
19082;19;Favars;C
19083;19;Feyt;C
19084;19;Forgès;C
19085;19;Gimel-les-Cascades;C
19086;19;Goulles;C
19087;19;Gourdon-Murat;C
19088;19;Grandsaigne;C
19089;19;Gros-Chastang;C
19090;19;Gumond;C
19091;19;Hautefage;C
19093;19;Jugeals-Nazareth;C
19094;19;Juillac;C
19095;19;Lacelle;C
19096;19;Ladignac-sur-Rondelles;C
19097;19;Lafage-sur-Sombre;C
19098;19;Lagarde-Marc-la-Tour;C
19099;19;Lagleygeolle;C
19100;19;Lagraulière;C
19101;19;Laguenne-sur-Avalouze;C
19102;19;Lamazière-Basse;C
19103;19;Lamazière-Haute;C
19104;19;Lamongerie;C
19105;19;Lanteuil;C
19106;19;Lapleau;C
19107;19;Larche;B2
19108;19;Laroche-près-Feyt;C
19109;19;Lascaux;C
19110;19;Latronche;C
19111;19;Laval-sur-Luzège;C
19112;19;Lestards;C
19113;19;Liginiac;C
19114;19;Lignareix;C
19115;19;Ligneyrac;C
19116;19;Liourdres;C
19117;19;Lissac-sur-Couze;C
19118;19;Le Lonzac;C
19119;19;Lostanges;C
19120;19;Louignac;C
19121;19;Lubersac;C
19122;19;Madranges;C
19123;19;Malemort;B1
19124;19;Mansac;C
19125;19;Marcillac-la-Croisille;C
19126;19;Marcillac-la-Croze;C
19128;19;Margerides;C
19129;19;Masseret;C
19130;19;Maussac;C
19131;19;Meilhards;C
19132;19;Ménoire;C
19133;19;Mercœur;C
19134;19;Merlines;C
19135;19;Mestes;C
19136;19;Meymac;C
19137;19;Meyrignac-l'Église;C
19138;19;Meyssac;C
19139;19;Millevaches;C
19140;19;Monceaux-sur-Dordogne;C
19141;19;Monestier-Merlines;C
19142;19;Monestier-Port-Dieu;C
19143;19;Montaignac-sur-Doustre;C
19144;19;Montgibaud;C
19145;19;Moustier-Ventadour;C
19146;19;Naves;C
19147;19;Nespouls;C
19148;19;Neuvic;C
19149;19;Neuville;C
19150;19;Noailhac;C
19151;19;Noailles;C
19152;19;Nonards;C
19153;19;Objat;C
19154;19;Orgnac-sur-Vézère;C
19155;19;Orliac-de-Bar;C
19156;19;Palazinges;C
19157;19;Palisse;C
19158;19;Pandrignes;C
19159;19;Péret-Bel-Air;C
19160;19;Pérols-sur-Vézère;C
19161;19;Perpezac-le-Blanc;C
19162;19;Perpezac-le-Noir;C
19163;19;Le Pescher;C
19164;19;Peyrelevade;C
19165;19;Peyrissac;C
19166;19;Pierrefitte;C
19167;19;Confolent-Port-Dieu;C
19168;19;Pradines;C
19169;19;Puy-d'Arnac;C
19170;19;Queyssac-les-Vignes;C
19171;19;Reygade;C
19172;19;Rilhac-Treignac;C
19173;19;Rilhac-Xaintrie;C
19174;19;La Roche-Canillac;C
19175;19;Roche-le-Peyroux;C
19176;19;Rosiers-d'Égletons;C
19177;19;Rosiers-de-Juillac;C
19178;19;Sadroc;C
19179;19;Saillac;C
19180;19;Saint-Angel;C
19181;19;Saint-Augustin;C
19182;19;Saint-Aulaire;C
19184;19;Saint-Bazile-de-Meyssac;C
19186;19;Saint-Bonnet-Elvert;C
19187;19;Saint-Bonnet-la-Rivière;C
19188;19;Saint-Bonnet-l'Enfantier;C
19189;19;Saint-Bonnet-les-Tours-de-Merle;C
19190;19;Saint-Bonnet-près-Bort;C
19191;19;Saint-Cernin-de-Larche;C
19192;19;Saint-Chamant;C
19193;19;Saint-Cirgues-la-Loutre;C
19194;19;Saint-Clément;C
19195;19;Saint-Cyprien;C
19196;19;Saint-Cyr-la-Roche;C
19198;19;Saint-Éloy-les-Tuileries;C
19199;19;Saint-Étienne-aux-Clos;C
19200;19;Saint-Étienne-la-Geneste;C
19201;19;Saint-Exupéry-les-Roches;C
19202;19;Sainte-Féréole;C
19203;19;Sainte-Fortunade;C
19204;19;Saint-Fréjoux;C
19205;19;Saint-Geniez-ô-Merle;C
19206;19;Saint-Germain-Lavolps;C
19207;19;Saint-Germain-les-Vergnes;C
19208;19;Saint-Hilaire-Foissac;C
19209;19;Saint-Hilaire-les-Courbes;C
19210;19;Saint-Hilaire-Luc;C
19211;19;Saint-Hilaire-Peyroux;C
19212;19;Saint-Hilaire-Taurieux;C
19213;19;Saint-Jal;C
19214;19;Saint-Julien-aux-Bois;C
19215;19;Saint-Julien-le-Pèlerin;C
19216;19;Saint-Julien-le-Vendômois;C
19217;19;Saint-Julien-Maumont;C
19219;19;Sainte-Marie-Lapanouze;C
19220;19;Saint-Martial-de-Gimel;C
19221;19;Saint-Martial-Entraygues;C
19222;19;Saint-Martin-la-Méanne;C
19225;19;Saint-Merd-de-Lapleau;C
